"lon","lat","Year","tipo","M","pi_logit","pi_sar","pi_final","w_ipw","resid_pearson","resid_sar"
-79.750855,-3.6373805,2023,"presencia",1,0.47082688059205,0.754728881802518,0.754728881802518,0.810490382446478,1.06015230676539,0.570069388070347
-79.54379,-3.6419255,2014,"presencia",1,0.426099101997459,0.715043734089392,0.715043734089392,0.855472848572719,1.1605480940744,0.631281122955013
-79.761801,-3.643536,2024,"presencia",1,0.534596015141821,0.744135915413621,0.744135915413621,0.822027921761467,0.933044141065278,0.586379165745382
-79.7505143333333,-3.64868166666667,2022,"presencia",1,0.476156841160874,0.744143107375167,0.744143107375167,0.822019977062196,1.04887956456325,0.586368090988495
-79.730915,-3.646424,2011,"presencia",1,0.436287569078027,0.652001281997829,0.652001281997829,0.938189106287006,1.13669090857108,0.730574647497954
-79.692787,-3.648074,2017,"presencia",1,0.546603989874961,0.742829589292498,0.742829589292498,0.823473524578006,0.910756854062399,0.588390838348033
-79.647129,-3.648463,2017,"presencia",1,0.630974417960843,0.754134212372574,0.754134212372574,0.811129491302431,0.764755063387748,0.570985038365871
-79.6092565,-3.652348,2023,"presencia",1,0.576596173563529,0.757796221857214,0.757796221857214,0.807209751661686,0.856922431236794,0.565345889515667
-79.7700992,-3.6540792,2023,"presencia",1,0.267843605134598,0.709041039641112,0.709041039641112,0.86271522501031,1.65333663500166,0.640590039532366
-79.789641,-3.652216,2022,"presencia",1,0.236471652944223,0.694089183750656,0.694089183750656,0.881299571259811,1.79689640242669,0.663880294653375
-79.63822,-3.654458,2014,"presencia",1,0.46371539324351,0.719227137647404,0.719227137647404,0.850496968254564,1.07540464827256,0.624805051154482
-79.7411982222222,-3.65908933333333,2016,"presencia",1,0.463355614549388,0.647314392185,0.647314392185,0.944982078941176,1.07618288277282,0.738135745423061
-79.674387,-3.65494,2021,"presencia",1,0.611875956852707,0.767433653384692,0.767433653384692,0.797072811907166,0.796440945513642,0.550494539375687
-79.740914,-3.6640864,2001,"presencia",1,0.372090822827013,0.556217377628976,0.556217377628976,1.09975078927426,1.29904422289421,0.893229112774532
-79.723923,-3.664536,2024,"presencia",1,0.55227510398578,0.681186002557582,0.681186002557582,0.897993349479928,0.900384249163131,0.684125585365308
-79.66308,-3.665907,2018,"presencia",1,0.621762967682475,0.776911295705943,0.776911295705943,0.787349216617711,0.779955092052058,0.535862138160084
-79.645372,-3.668185,2024,"presencia",1,0.772473284225354,0.876120755442476,0.876120755442476,0.698191997228273,0.542718298701203,0.376025493283807
-79.701482,-3.66992,2020,"presencia",1,0.570836063484139,0.74790767868238,0.74790767868238,0.81788236368048,0.86707349113284,0.58057163359377
-80.10645,-3.67106,2012,"presencia",1,0.0370040289007028,0.265385446273337,0.265385446273337,2.30495118946913,5.10138063624694,1.66376204564478
-79.670228,-3.672687,2022,"presencia",1,0.63949520737916,0.78634610288273,0.78634610288273,0.777902373793223,0.750821800876281,0.521252967056308
-79.627287,-3.675282,2022,"presencia",1,0.790618530173532,0.885191491020547,0.885191491020547,0.691037483144229,0.514618776123542,0.360137564383827
-79.679655,-3.6810115,2023,"presencia",1,0.637483324976266,0.780534862829225,0.780534862829225,0.783694014432973,0.754101108927034,0.53025725289825
-79.696233,-3.685697,2007,"presencia",1,0.50909289919796,0.681719781436939,0.681719781436939,0.897290230842612,0.981976596284316,0.68328498254598
