reino,filo,clase,orden,familia,genero,especie,latitud,longitud,fecha,mes,anio,total_individuos,cluster_dbscan,clusterkmean,clusterkmean_amb
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,5.689498,-76.641655,1995-10-26,10,1995,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,5.688815,-76.643715,1995-10-25,10,1995,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.688684,-76.658942,2004-01-01,1,2004,9,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.688684,-76.658942,2008-11-04,11,2008,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.679167,-76.563056,2016-07-15,7,2016,2,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.67452,-72.71729,1996-01-14,1,1996,3,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.67061,-73.51554,1994-01-12,1,1994,4,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.67061,-73.51554,NA,6,1963,3,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.66667,-73,NA,5,1955,9,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.662044,-74.765549,2022-04-14,4,2022,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.661111,-74.793889,2004-08-06,8,2004,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.633333,-73.483333,1998-02-24,2,1998,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.62632,-76.74824,2011-11-16,11,2011,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.62632,-76.74824,2011-12-23,12,2011,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.625188,-74.720488,2024-10-12,10,2024,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,virolinensis,5.618056,-73.957056,2019-07-05,7,2019,9,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,virolinensis,5.618056,-73.957056,2019-07-04,7,2019,2,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.60819,-74.95539,2011-04-10,4,2011,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.586532,-75.814067,2025-02-02,2,2025,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.583441,-75.757906,2018-12-01,12,2018,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.577306,-74.868778,2007-03-12,3,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.577306,-74.868778,2007-03-13,3,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.576694,-74.870028,2009-04-12,4,2009,6,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.576694,-74.870028,2009-07-09,7,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.575833,-74.889556,2007-11-08,11,2007,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.575833,-74.889556,2007-08-09,8,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.575833,-74.889556,2007-08-07,8,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.575806,-74.889667,2009-10-17,10,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.570672,-75.753065,2022-03-17,3,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.570611,-74.895861,2007-11-09,11,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.570611,-74.895861,2007-08-10,8,2007,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.570611,-74.895861,2007-08-08,8,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.570281,-74.9357,2011-10-07,10,2011,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.569806,-74.896694,2009-10-12,10,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.569806,-74.896694,2009-10-11,10,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.56925,-74.871694,2007-11-10,11,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.56925,-74.871694,2007-11-11,11,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.567,-74.871194,2009-04-13,4,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.567,-74.871194,2009-04-14,4,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.566667,-74.883333,2003-09-06,9,2003,9,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.566528,-74.878972,2009-10-22,10,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.56541,-72.8044,1973-05-22,5,1973,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.563722,-74.904194,2007-05-05,5,2007,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.563722,-74.904194,2007-03-09,3,2007,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.559864,-72.903967,1960-02-03,2,1960,14,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.556083,-74.883333,2007-05-06,5,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.556083,-74.883333,2007-03-10,3,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.555389,-74.876222,2009-04-07,4,2009,4,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.555389,-74.876222,2009-04-08,4,2009,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.553972,-74.889472,2007-05-04,5,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.553972,-74.889472,2007-03-11,3,2007,11,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.5428,-72.9233,1960-02-03,2,1960,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.527222,-76.555833,2016-06-28,6,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.527222,-76.555833,2016-06-27,6,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.527222,-76.555833,2016-06-26,6,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.527222,-76.555833,2016-06-30,6,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.523244,-75.65408,2024-03-30,3,2024,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.523201,-75.654111,2024-03-30,3,2024,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.520038,-75.809692,2023-12-28,12,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.516111,-73.074444,2013-04-11,4,2013,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.510556,-73.078889,2013-04-12,4,2013,2,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-11-13,11,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-11-14,11,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-11-12,11,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-08-04,8,2007,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-08-03,8,2007,3,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.507056,-74.914222,2007-08-02,8,2007,2,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.502194,-74.91125,2009-10-15,10,2009,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.502194,-74.91125,2010-12-12,12,2010,1,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.50081,-74.6252,1990-06-22,6,1990,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.50081,-72.7396,1981-05-07,5,1981,7,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.50051,-72.7391,1979-10-28,10,1979,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.496504,-76.066636,2021-08-15,8,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.486,-74.915,2009-10-16,10,2009,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.47486,-74.529354,2014-01-30,1,2014,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.472123,-74.728596,2014-10-11,10,2014,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.464831,-74.337458,1998-02-01,2,1998,2,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.454511,-73.362003,2023-03-22,3,2023,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.429158,-72.712361,2021-04-01,4,2021,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.420684,-75.705388,2021-01-30,1,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.416667,-76.065241,2014-05-23,5,2014,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.415265,-74.720683,2020-09-14,9,2020,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.41006,-76.0417,1992-06-01,6,1992,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.390234,-76.038918,2022-04-29,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.389159,-76.09579,2023-06-28,6,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,5.38882,-76.126005,2014-08-14,8,2014,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.387641,-75.8216,2021-12-30,12,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.385054,-74.770147,2009-10-29,10,2009,3,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.384599,-76.137529,2022-04-29,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.38183,-75.8884,1992-03-29,3,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.38132,-75.8882,1992-03-30,3,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.37869,-76.0837,1991-09-24,9,1991,5,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,5.37685,-75.8845,1992-04-06,4,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.375921,-76.018351,2018-07-20,7,2018,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.37485,-75.7603,2019-11-07,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.37485,-75.7603,2019-11-06,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.37485,-75.7603,2019-11-05,11,2019,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.374514,-76.151234,2022-04-01,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.37339,-75.76159,2019-11-05,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.37204,-76.142,1991-10-25,10,1991,4,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.3719,-75.76292,2019-11-08,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.37014,-75.41548,NA,10,1963,79,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.369775,-76.000357,2016-02-22,2,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.3683,-75.76269,2019-11-09,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.36557,-75.79218,2019-11-17,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.36534,-75.79266,2019-11-17,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.36531,-75.79215,2019-11-17,11,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.36082,-75.78788,2020-02-08,2,2020,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.360278,-76.645833,2005-11-01,11,2005,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.357172,-76.085559,2023-06-09,6,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.35646,-76.158886,2021-08-31,8,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.35558,-76.1133,1974-01-18,1,1974,12,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.352188,-76.193775,2024-08-21,8,2024,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.35027,-75.0397,1994-03-01,3,1994,7,3,5,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.349801,-76.118395,2019-05-22,5,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.347366,-76.002412,2023-03-14,3,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.34489,-76.1428,1974-01-18,1,1974,7,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.34358,-76.63516,2005-05-01,5,2005,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.34175,-74.753333,2008-08-15,8,2008,3,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.33672,-75.77348,2019-11-11,11,2019,2,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.33644,-75.77345,2019-11-11,11,2019,2,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.3341,-74.94747,2020-10-21,10,2020,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.333714,-76.190711,2021-03-17,3,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.33258,-73.92788,NA,12,1996,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.330166,-74.919656,2024-01-25,1,2024,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.329444,-76.6275,2016-09-12,9,2016,4,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.328694,-74.962542,2020-10-21,10,2020,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.326667,-76.444722,2011-11-17,11,2011,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.326667,-76.444722,2011-11-16,11,2011,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.326595,-74.919181,2024-01-25,1,2024,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.326389,-76.615,2016-05-27,5,2016,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.326389,-76.615,2016-05-26,5,2016,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.324922,-74.932482,2018-10-09,10,2018,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.321106,-76.119992,2023-09-11,9,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,5.32019,-76.117309,2024-07-09,7,2024,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.319722,-76.617778,2014-06-04,6,2014,2,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.319722,-76.617778,2014-06-03,6,2014,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.316999,-74.93501,2024-10-10,10,2024,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.313595,-76.128231,2021-08-07,8,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.311452,-76.018168,2019-01-10,1,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.306967,-75.485783,2019-07-20,7,2019,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.30432,-75.48795,2019-06-12,6,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.30412,-75.48753,2019-06-12,6,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.30404,-75.49455,2019-06-12,6,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.30404,-75.48759,2019-06-14,6,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.299282,-76.102198,2021-10-16,10,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.29346,-74.8982,1997-10-30,10,1997,3,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.292232,-76.114364,2022-04-29,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.28931,-76.021574,2022-04-03,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.285488,-76.039915,2022-04-29,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.275,-76.5125,1962-04-21,4,1962,24,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.275,-76.5125,NA,8,1962,15,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.271111,-75.804444,2019-02-17,2,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.269444,-76.216667,2009-06-08,6,2009,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.269444,-76.216667,2009-11-08,11,2009,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.26667,-75.33333,1997-03-25,3,1997,10,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.26344,-74.799818,2022-10-21,10,2022,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.257502,-76.056324,2022-04-29,4,2022,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.25114,-76.0122,1991-04-10,4,1991,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.249167,-75.56925,2002-02-28,2,2002,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.245288,-76.169862,2020-01-09,1,2020,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.244052,-76.188058,2024-03-10,3,2024,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,5.24238,-76.0946,1991-09-01,9,1991,3,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,bocagei,5.24227,-76.0951,1987-08-19,8,1987,8,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.24194,-76.0949,1987-08-21,8,1987,12,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.241528,-75.686917,2002-02-27,2,2002,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.241528,-75.686417,2002-02-26,2,2002,5,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.241528,-75.686917,2002-02-26,2,2002,2,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.241362,-76.144112,2021-03-17,3,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.239857,-74.792844,2020-12-08,12,2020,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.23291,-76.116631,2021-05-17,5,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.232148,-76.074126,2020-07-13,7,2020,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.22775,-75.494778,2001-12-21,12,2001,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.226016,-75.495281,2023-02-15,2,2023,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.224096,-76.159189,2021-04-01,4,2021,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.22123,-74.0008,1988-06-21,6,1988,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.2153,-74.9862,1992-08-17,8,1992,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.200085,-76.578941,1992-10-02,10,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.200085,-76.578941,1992-10-01,10,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.19923,-74.8982,1999-01-01,1,1999,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.1939,-74.8272,1999-10-31,10,1999,2,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.188548,-74.635728,1993-01-17,1,1993,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.185194,-75.444056,2001-12-18,12,2001,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,fraterdanieli,5.185194,-75.444056,2001-12-19,12,2001,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.18201,-74.7902,1999-10-29,10,1999,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.18175,-74.78775,2015-10-19,10,2015,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,5.169334,-76.675835,1992-09-25,9,1992,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,bombetes,5.1691,-75.760836,2019-02-04,2,2019,1,3,1,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,5.16797,-73.9559,1993-02-15,2,1993,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.1678,-74.8073,2015-10-19,10,2015,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.1676,-74.8082,2015-10-19,10,2015,1,3,5,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,5.167417,-74.807972,2015-10-19,10,2015,1,3,5,1
